,0
0,7.654922572111056
1,4.674866869066055
2,5.343317492779907
3,5.551729325381863
4,5.180264409041197
5,5.177123971916092
6,5.3522113817981705
7,4.867113795583203
8,5.872137371562648
9,5.1464099357420565
10,4.62374918907397
11,4.187572432295825
12,3.9104556232395504
13,4.759058797307923
14,4.2939386555074455
15,5.375570695055029
16,4.435385943644266
17,4.366479564684885
18,4.601507412918501
19,5.003481425874107
20,3.048066295865681
21,3.6643536316044942
22,4.910077952958168
23,4.393794598519816
24,2.5756972245053786
25,3.8500624278939783
26,4.27671872709507
27,3.8420365391517723
28,4.673672199194302
29,4.200098635813609
30,4.903243868625466
31,4.216569841027962
32,3.8383100590082213
33,3.401611618196818
34,3.328891406119988
35,3.9901935412635243
36,4.508160179430901
37,2.5191782861535126
38,4.031080376850071
39,3.7451979697934554
40,3.2629286442834635
41,5.126178273726175
42,4.805780946426894
43,3.940809235951165
44,4.0894121968356
45,3.3721150230919923
46,2.690441803529472
47,4.497523889694073
48,2.9823416901303235
49,3.470894518112737
50,2.7836578684379534
51,3.4491558489901095
52,3.9371236938516363
53,3.9572898531603045
54,3.9624257504345604
55,2.9146411245268293
56,2.9252286181007223
57,2.9610984354361474
58,3.3508051936940904
59,1.9844014738709774
60,3.4722796199192354
61,1.5871732407903871
62,3.2861482857982347
63,2.1181655158373927
64,4.006138631007546
65,2.593775738849195
66,2.5704155167605185
67,2.8095774796397794
68,3.198524795818196
69,1.5957981071510814
70,2.4022821156830565
71,2.721498618892273
72,2.2003996487078616
73,2.0609414084547897
74,2.9153810807741207
75,3.387505595866804
76,2.6174238220337935
77,3.8200410242055396
78,3.1348615654428817
79,2.017069631745417
80,3.480282500223953
81,2.971011624185876
82,2.482157353113619
83,1.634462704861646
84,2.308171766444934
85,2.603404754622778
86,3.8825524793835493
87,2.291711294560864
88,2.662754567453055
89,2.4292911239253288
90,1.816142271031019
91,1.7181092690409818
92,2.6652590240245813
93,1.9443903577126085
94,2.236903230878328
95,1.5924656795157022
96,2.4646681550545173
97,1.673842284002462
98,3.1688151704949847
99,2.3308868429744036
100,2.8886231776818354
101,2.4169297180324145
102,2.6258424419486746
103,1.9758057788741918
104,2.2708730461465683
105,2.9309927888753853
106,2.5055698795217056
107,2.2873361462528523
108,2.1904507494609806
109,1.4704693078193627
110,2.0127809420282636
111,1.9928652283767485
112,1.636397741134541
113,1.9891621691743653
114,2.3675953502551854
115,0.9016982138786389
116,2.2717699442496455
117,3.0034918656257616
118,1.4495231751501516
119,1.9257200741255047
120,1.7780571651067059
121,1.3059755423386463
122,2.2105925934454422
123,0.9596259219673262
124,1.6789919143363834
125,1.4047364603589745
126,2.169570668619623
127,1.8455401179890012
128,1.843202015268047
129,2.9866152271790716
130,2.5255755743693333
131,2.711023453109319
132,1.7433454248617937
133,1.532537281381164
134,1.3176532314126095
135,2.24207063975304
136,1.619639087327945
137,1.8413280623642432
138,1.8804081526958158
139,2.3395059710113078
140,2.1111784247578376
141,1.781071924987324
142,2.0386469275751855
143,1.2390107364355758
144,2.0320083563580136
145,1.979150232277792
146,1.0232278340833432
147,1.9592345186262772
148,2.453967918836179
149,1.1986497814291543
150,2.4342945457337475
151,1.8208952471822855
152,1.3421321608724313
153,1.7707302945677685
154,2.68967726817021
155,1.4386059736044967
156,2.4401736748713923
157,2.1860431807206933
158,1.3624412530905041
159,1.452891049494919
160,1.7497965880715052
161,1.1600355337573975
162,1.6310536431338722
163,2.0783923087910345
164,1.4167545762862033
165,1.2348970285529355
166,1.0530125372732466
167,1.5467629932928901
168,1.1326171837215866
169,1.374722763723705
170,1.600545853405649
171,2.7180792363378927
172,1.7596799580634421
173,1.236822652831044
174,1.3068262725010031
175,1.3493508712697377
176,1.7642480178124995
177,1.31934397285582
178,1.7447480437711478
179,1.190891855446955
180,0.9103081769099128
181,2.0704001473678195
182,1.8553416384406245
183,0.8600957494679583
184,1.575157750735544
185,0.8789444271226343
186,1.9508896552425912
187,1.04453021786601
188,0.983091688074371
189,0.9343024252715666
190,1.0187191648607123
191,0.8805309314341945
192,1.1520950437084885
193,2.0225684535335064
194,1.3158053132234075
195,1.4772462559908552
196,1.405724646544882
197,0.4217800767553842
198,1.1936097547405435
199,0.8156969363574842
200,0.8183472154985657
201,0.8932516026187263
202,2.203281024290823
203,0.9898014020493038
204,1.1552030604013168
205,1.0512399318409429
206,0.6092358418174699
207,2.0355091042235163
208,1.0772933253953245
209,1.0013173197755096
210,1.423542643743926
211,1.4594286712954891
212,0.42908746146208654
213,0.870876952942522
214,0.806433075265051
215,0.8192093263850891
216,0.674883413055705
217,1.3274004788154439
218,0.7466778292024367
219,0.8732498428800302
220,1.2502420807809094
221,0.9548392161472388
222,1.0194718087188877
223,0.820179582964464
224,1.0739979006950355
225,1.3927609874173834
226,0.9697996423106074
227,0.7113274801817329
228,1.131756792225458
229,0.5727493907939114
230,1.1971254059354668
231,0.9009059509621098
232,1.0570411199994756
233,1.121211131078627
234,0.4558131911112526
