,0
0,19.292301046912723
1,29.353426053196728
2,21.8177530726607
3,19.45469470537358
4,21.419462223491944
5,24.496345832618005
6,20.547980051962153
7,20.265834743317413
8,17.507911222365237
9,19.943507877620654
10,14.585915154672437
11,14.634719188566798
12,24.154001537931318
13,17.331847181661782
14,17.38597327122804
15,21.812124597935522
16,15.429199670032233
17,20.499100197215544
18,22.21604350712316
19,16.86955541680483
20,17.021382547563466
21,19.774469583486507
22,14.752876694399854
23,20.398124215699244
24,16.377021556576217
25,28.21285920678814
26,20.649790657490737
27,14.972779074115577
28,17.541947281609477
29,11.13806870885079
30,5.635913396750036
31,9.127034050962862
32,6.530094982741992
33,7.227224057417785
34,4.164079782497544
35,5.1605539358597845
36,5.805514899909987
37,5.858220536879808
38,5.393147237602921
39,2.8127048614071017
40,1.723939736151772
41,3.8652680720017365
42,3.2126206238714685
43,0.4800725289227018
44,1.966304054157455
45,2.6875011968549827
46,0.7272353560059246
47,2.6649241847399505
48,3.553391459842172
49,2.717658663657855
50,0.4394254626675706
51,0.7258141909613319
52,0.6522897086867624
53,1.232016926001703
54,0.4514911504246739
55,0.37331520020398185
56,0.3896029063942256
57,0.2068559731612467
58,0.8439961765271352
59,0.7477525034149827
60,0.16979312684939923
61,0.7676669659366318
62,0.23412988533201518
63,0.6168997533749766
64,0.270854812361932
65,0.5772048509198687
66,0.19370521112700206
67,0.08636890979687717
68,0.05651076471437644
69,0.18645796811139578
70,1.0254961819096138
71,0.1637058309796712
72,0.36003330560254826
73,1.1886556245032018
74,-0.0041112088524835055
75,0.7956454849172268
76,0.1995011075291906
77,2.217500798467831
78,0.5324252164616423
79,-0.24756207467555597
80,0.35596887336918054
81,0.4339465881236952
82,0.17246134033567892
83,0.6652403516871807
84,0.05651076471437644
85,0.9635178493038548
86,-0.40304816659382525
87,0.7355684856230963
88,-0.1169452607166073
89,0.6206298964489041
90,1.4356075106418211
91,0.30118321054162817
92,1.1339621336562398
93,0.41294180452751006
94,0.40728314154088313
95,0.6287165764688124
96,0.559036905400983
97,0.2147804573273055
98,0.026366239462205912
99,0.5191452508137077
100,1.3260361849867164
101,0.30118321054162817
102,1.1921156758526994
