,0
0,1.5322141484529626
1,1.8665898866921642
2,1.0263643169254992
3,1.0710711384960903
4,1.4364071385595605
5,1.2350331129243362
6,1.0068548240064796
7,1.1431260491061896
8,1.4836830729817343
9,1.6035240562070803
10,1.1846388695598054
11,1.0255367511068147
12,0.9536898825682767
13,1.0389978058831641
14,1.2299346176958343
15,1.113666930153408
16,1.0732272634022968
17,1.2377132012579015
18,0.9537858568266533
19,1.076007100584576
20,1.5795237704389404
21,1.1173000575988885
22,0.9817481050950152
23,0.8206715788127614
24,1.1768545075408567
25,0.8872547425392749
26,0.8471465931020399
27,0.9758756055724067
28,0.9337684940350837
29,0.9110672683196115
30,0.9887258617716279
31,1.1884114821442917
32,0.9754514746518796
33,0.6974984661166153
34,0.7689086261318046
35,0.7942856679937751
36,0.9964990808154255
37,1.0199341605961003
38,0.906095344531171
39,0.7806314887113526
40,0.8375786794393785
41,1.140034479097063
42,1.1496720420234832
43,1.44582475438856
44,0.8601877054868114
45,0.7571161084728697
46,0.6412634127423638
47,0.8534179908817601
48,1.258945465395876
49,1.4113673866527199
50,0.5823215321013169
51,0.9384089005096479
52,0.8487432126351735
53,0.8288271886202501
54,1.2127812449771787
55,1.0835539156814809
56,0.7393390292937698
57,0.9729531033952576
58,0.8563871779797749
59,1.6267009646854853
60,0.7468005155107196
61,1.7182760972511435
62,0.8537075035848218
63,1.1549448859441145
64,1.0342881582678256
65,0.7337341704625326
66,0.5979532154107494
67,0.9345364554183304
68,0.7619125075798605
69,1.1789188467176366
70,1.1669584372160442
71,0.8195549142296275
72,0.6320790658327134
73,1.6413371903335758
74,0.7840045246461367
75,0.8881637789894594
76,0.7193178082537453
77,0.7561500720038927
78,0.6936302095542473
79,0.6591376421691604
80,0.6710180873090672
81,0.6635661541393363
82,0.6642778775544984
83,0.6910966386483788
84,0.8164430621367427
85,0.7649975370813975
86,0.7447839535860081
87,0.6991819207995187
88,0.6802667189642065
89,0.5165965255595448
90,1.0530787925296206
91,0.6224969129971538
92,0.6549122275065167
93,0.4854425444947302
94,0.5794338156348022
95,1.3701409827044189
96,0.7276654502361044
97,0.6702092973043261
98,0.6584687512420371
99,0.5287527418263447
100,0.6207450508663285
101,0.6761808672830578
102,0.5875771901359371
103,0.6940276015415443
104,0.8167620796902866
105,0.5295160170839124
106,0.6539560863812264
107,0.6426267575405206
108,0.5961301919307229
109,1.9336748715647398
110,0.48863159503204806
111,0.6230010082793664
112,0.7430768561676215
113,0.46383006843984165
114,0.4672149257423673
115,1.4402232562090482
116,0.7987137602097107
117,0.6513154698839747
118,0.7098852690436295
119,0.5600746147338169
120,0.5004853012387247
121,0.5567826354919208
122,0.5054411314723565
123,0.822812702495362
124,0.910712289066113
125,0.6866991377985001
126,0.5031327885240607
127,0.6947817376905051
128,0.8404166089716525
129,0.5246481143312527
130,0.5010432166838656
131,0.2877972066247508
132,0.597925300488199
133,0.42965870327070405
134,0.6781499105940516
135,0.6727906454622627
136,0.5852799901627925
137,0.4756000356944956
138,0.5968231395319417
139,0.5049535436835645
140,0.8584878927951212
141,0.4054771143642326
142,0.5001827911786014
143,1.3328168589784124
144,0.5810767061501894
145,0.42111147993279985
146,1.1327874859855187
147,0.7659635735503747
148,0.4766658210121864
149,0.6688834146603106
150,0.4895069381028007
151,0.4586650201453284
152,0.38457636172450615
153,0.4121401256743684
154,0.603021113457566
155,0.8077661711610302
156,0.5229799911524502
157,0.537421586024653
158,1.2500704993344331
159,0.3858892470114599
160,0.4437289666962494
161,0.9962963974465056
162,0.4309823175941968
163,0.7211091422208842
164,0.47290661972337394
165,0.3663851186107099
166,0.6590378096623292
167,0.456578130564268
168,0.3343113720591717
169,0.37541456521913646
170,0.37103425025526887
171,0.8480877271880962
172,1.2506493752559225
173,0.37452581085271
174,0.5128162801362663
175,0.4889008256513516
176,0.455785350456218
177,0.3586807209534465
178,0.3807849733260765
179,0.5170561984257867
180,1.0151289526609977
181,0.44002131724984245
182,0.42449097271705594
183,0.49575159694929083
184,0.39394620030143734
185,1.0695452547422897
186,0.6577463824484535
187,0.39952582646925894
188,0.3907678788006585
189,0.38505590273589385
190,0.5357079480986768
191,0.6234992414465801
192,0.5078443563478261
193,0.3920160595878833
194,0.38091195870475003
195,0.3664608107853283
196,0.5714460976699711
197,0.9581871264512414
198,0.34363528195031723
199,0.7930993483312547
200,0.6400297297663875
201,0.2879918374006385
202,0.4921597899064063
203,0.7811742221370266
204,0.3204437861869183
205,0.33490298088374437
206,1.8623005895913878
207,0.42070494883689585
208,0.318691924056093
209,0.43304397451184184
210,0.41606118171060635
211,0.6642235539792127
212,1.078027431283997
213,0.4874177802012177
214,0.26996538993175284
215,0.3046270251488172
216,0.69735730739156
217,0.47586390179552956
218,0.2673018090916082
219,0.3500551231817892
220,0.6204108512933176
221,0.2918008256236914
222,0.2991621490533154
223,0.42885141953577766
224,0.27963237405053776
225,0.3404787488031112
226,0.27533579803869285
227,0.6003796632674621
228,0.3185595741591499
229,0.4999495164436245
230,0.31030949636309946
231,0.5417402926865384
232,0.2888752272487954
233,0.34077321208583017
234,0.3593939506384233
