,0
0,3949.4882635093372
1,4381.958465439671
2,3811.9281014264548
3,3458.49568592328
4,3443.090971500687
5,4214.162019129388
6,3926.9414408532257
7,3423.440523692182
8,3183.0948471722513
9,3263.348417061752
10,2989.373239481356
11,2660.6729051767275
12,3540.748637885131
13,3454.9325556602776
14,3019.0169669400966
15,3322.3926951285994
16,2833.8212110134027
17,3480.817440339996
18,3400.6372982300645
19,2807.0939432789714
20,2660.657245968352
21,2596.956361553279
22,2513.616409889975
23,3089.3819346063824
24,2588.194573883509
25,2750.8671228927215
26,2583.380118567381
27,2208.1428167770987
28,2391.1470259431394
29,1509.9368328371852
30,1574.799730974832
31,1463.3239135868653
32,1169.4599985089985
33,1190.3128139090893
34,868.4860134960979
35,903.9009273717795
36,1056.1705146108852
37,909.3150709502959
38,950.264284198452
39,658.1223817143542
40,469.23113538069435
41,645.468615850452
42,569.7945871349607
43,566.0893016557978
44,429.8493669651922
45,474.97930414793416
46,364.922294672894
47,498.7272576755264
48,315.88662502658195
49,395.32805346533627
50,333.0795498178227
51,194.39798312915093
52,339.1750426955996
53,166.7449050169991
54,204.2611447842802
55,118.20295722091748
56,80.8959011373271
57,13.356306920395362
58,32.10144923730954
59,44.207597856685254
60,-33.12081906189036
61,5.233418026028232
62,-10.169674872596929
63,13.181669194041099
64,-18.04907647204326
65,6.0695872363048835
66,-16.061496497541295
67,-29.909014405261708
68,-38.8670812773603
69,-12.262856186647468
70,30.607502027544243
71,-33.73556662116828
72,-15.325776305383506
73,76.29107823963427
74,-28.70615452797555
75,26.820263698186366
76,-25.019600060643743
77,85.83981912764597
78,2.2443044903562708
79,25.360579581576502
80,-26.6578826749284
81,-19.45714044027164
82,57.41856465653511
83,-3.738376937921913
84,-38.8670812773603
85,13.474688188402894
86,-45.631838093171154
87,15.468065885516616
88,-29.121347053635116
89,-4.1980940468662595
90,44.64758357403507
91,-34.14827894737729
92,23.310725403445645
93,-3.10462092550717
94,-15.594267272789637
95,-5.846099198288222
96,-3.149251692326608
97,-29.73361814910632
98,54.947855374196294
99,-12.169265979387127
100,59.96848120243334
101,-31.13214752055492
102,49.679299709720084
